JX_forest_Scaff4088493_1,NCLDV1103,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_forest_Scaff4963853_1,NCLDV1104,Pandoravirales,,,
JX_forest_Scaff5527121_3,NCLDV1105,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_forest_Scaff5713962_1,NCLDV1106,Pandoravirales,,,
JX_forest_Scaff5798155_1,NCLDV1107,Pandoravirales,,,
JX_forest_Scaff5842001_1,NCLDV1108,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_forest_Scaff6642796_1,NCLDV1109,Pandoravirales,,,
JX_forest_Scaff6691585_1,NCLDV1110,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_forest_Scaff6726182_1,NCLDV1111,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_forest_Scaff6727349_1,NCLDV1112,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_forest_Scaff6928416_1,NCLDV1113,Pandoravirales,,,
JX_forest_Scaff6975510_1,NCLDV1114,Pandoravirales,,,
JX_forest_Scaff8177995_1,NCLDV1115,Pandoravirales,,,
JX_forest_Scaff8532197_1,NCLDV1116,Pandoravirales,,,
JX_forest_Scaff8912473_1,NCLDV1117,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_forest_Scaff9298586_1,NCLDV1118,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_tailings_Scaff0089134_4,NCLDV1119,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_tailings_Scaff0179934_5,NCLDV1120,Pimascovirales,PM_08,,
JX_tailings_Scaff0180410_1,NCLDV1121,Pandoravirales,,,
JX_tailings_Scaff0232282_1,NCLDV1122,Pandoravirales,,,
JX_tailings_Scaff0357891_1,NCLDV1123,Pimascovirales,,,
JX_tailings_Scaff0422354_1,NCLDV1124,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_tailings_Scaff0458374_1,NCLDV1125,Pandoravirales,,,
JX_tailings_Scaff0504207_5,NCLDV1126,Pandoravirales,,,
JX_tailings_Scaff0511917_1,NCLDV1127,Asfuvirales,AF_01,AF_01,Asfarviridae
JX_tailings_Scaff0523790_1,NCLDV1128,Pandoravirales,,,
JX_tailings_Scaff0632701_6,NCLDV1129,Pandoravirales,,,
JX_tailings_Scaff0634206_1,NCLDV1130,Pimascovirales,,,
JX_tailings_Scaff0653891_1,NCLDV1131,Asfuvirales,AF_01,AF_01,Asfarviridae
JX_tailings_Scaff0706159_23,NCLDV1132,Pimascovirales,,,
JX_tailings_Scaff0846263_1,NCLDV1133,Pandoravirales,,,
JX_tailings_Scaff0881098_74,NCLDV1134,Asfuvirales,AF_01,AF_01,Asfarviridae
JX_tailings_Scaff0931845_2,NCLDV1135,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_tailings_Scaff0931945_1,NCLDV1136,Pimascovirales,PM_05,PM_05,Marseilleviridae
JX_tailings_Scaff0943223_1,NCLDV1137,Asfuvirales,AF_01,AF_01,Asfarviridae
JX_tailings_Scaff1101902_21,NCLDV1138,Pimascovirales,PM_07,PM_07,Pithoviridae
JX_tailings_Scaff1167732_1,NCLDV1139,Pimascovirales,PM_07,PM_07,Pithoviridae
JX_tailings_Scaff1309978_1,NCLDV1140,Imitervirales,IM_01,,
JX_tailings_Scaff1421953_1,NCLDV1141,Imitervirales,IM_16,IM_16,Mimiviridae
JX_tailings_Scaff1529696_4,NCLDV1142,Pimascovirales,PM_07,PM_07,Pithoviridae
JX_tailings_Scaff1608733_7,NCLDV1143,Asfuvirales,AF_01,AF_01,Asfarviridae
JX_tailings_Scaff1647893_1,NCLDV1144,Pimascovirales,PM_07,PM_07,Pithoviridae
JX_tailings_Scaff1916662_1,NCLDV1145,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_tailings_Scaff1933650_1,NCLDV1146,Pimascovirales,PM_07,PM_07,Pithoviridae
JX_tailings_Scaff2033888_1,NCLDV1147,Pimascovirales,PM_06,,
JX_tailings_Scaff2036411_1,NCLDV1148,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_tailings_Scaff2089515_30,NCLDV1149,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_tailings_Scaff2262697_1,NCLDV1150,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_tailings_Scaff2273442_1,NCLDV1151,Pandoravirales,PV_04,PV_04,Pandoraviridae
JX_tailings_Scaff2366945_4,NCLDV1152,Pandoravirales,PV_03,,
JX_tailings_Scaff2468603_1,NCLDV1153,Pimascovirales,PM_07,PM_07,Pithoviridae
JX_tailings_Scaff2481556_1,NCLDV1154,Pimascovirales,PM_07,PM_07,Pithoviridae
JX_tailings_Scaff2513217_1,NCLDV1155,Chitovirales,PX_01,PX_01,Poxviridae
LN_farmland_Scaff0033819_1,NCLDV1156,Pandoravirales,,,
LN_farmland_Scaff0074676_1,NCLDV1157,Pandoravirales,PV_05,PV_05,Coccolithoviridae
LN_farmland_Scaff0261750_3,NCLDV1158,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_farmland_Scaff0899823_1,NCLDV1159,Pimascovirales,PM_02,PM_02,Iridoviridae
LN_farmland_Scaff0903906_1,NCLDV1160,Asfuvirales,,,
LN_farmland_Scaff1039991_1,NCLDV1161,Pandoravirales,,,
LN_farmland_Scaff1422649_1,NCLDV1162,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_farmland_Scaff1443662_2,NCLDV1163,Pandoravirales,,,
LN_farmland_Scaff1678465_1,NCLDV1164,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_farmland_Scaff1752100_1,NCLDV1165,Imitervirales,IM_16,IM_16,Mimiviridae
LN_farmland_Scaff1864119_1,NCLDV1166,Pandoravirales,,,
LN_farmland_Scaff2099999_1,NCLDV1167,Pandoravirales,,,
LN_farmland_Scaff2117118_1,NCLDV1168,Pandoravirales,,,
LN_farmland_Scaff2300091_1,NCLDV1169,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_farmland_Scaff2707946_1,NCLDV1170,Pandoravirales,,,
LN_farmland_Scaff2906995_1,NCLDV1171,Pandoravirales,,,
LN_farmland_Scaff2922016_1,NCLDV1172,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_farmland_Scaff2989806_1,NCLDV1173,Pandoravirales,,,
LN_farmland_Scaff3128817_1,NCLDV1174,Pandoravirales,,,
LN_farmland_Scaff3306356_1,NCLDV1175,Pandoravirales,PV_05,PV_05,Coccolithoviridae
LN_farmland_Scaff3422635_1,NCLDV1176,Pandoravirales,,,
LN_farmland_Scaff3879674_1,NCLDV1177,Pandoravirales,PV_05,PV_05,Coccolithoviridae
LN_forest_Scaff0071897_1,NCLDV1178,Pandoravirales,,,
LN_forest_Scaff0127278_8,NCLDV1179,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_forest_Scaff0484178_1,NCLDV1180,Asfuvirales,AF_01,AF_01,Asfarviridae
LN_forest_Scaff1003867_1,NCLDV1181,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_forest_Scaff1355912_1,NCLDV1182,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_forest_Scaff1747715_1,NCLDV1183,Pandoravirales,,,
LN_forest_Scaff1806056_1,NCLDV1184,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_forest_Scaff2345353_1,NCLDV1185,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_forest_Scaff2771478_1,NCLDV1186,Pandoravirales,,,
LN_forest_Scaff2997056_1,NCLDV1187,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_forest_Scaff3175380_2,NCLDV1188,Imitervirales,IM_16,IM_16,Mimiviridae
LN_forest_Scaff3600972_1,NCLDV1189,Pandoravirales,,,
LN_forest_Scaff3603946_1,NCLDV1190,Pandoravirales,,,
LN_forest_Scaff3697420_1,NCLDV1191,Pandoravirales,PV_04,PV_04,Pandoraviridae
LN_forest_Scaff3889837_3,NCLDV1192,Imitervirales,IM_16,IM_16,Mimiviridae
NM_farmland_Scaff0213048_1,NCLDV1193,Pandoravirales,,,
NM_farmland_Scaff0218208_2,NCLDV1194,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_farmland_Scaff0475683_1,NCLDV1195,Pimascovirales,PM_03,,
NM_farmland_Scaff0719802_1,NCLDV1196,Pandoravirales,,,
NM_farmland_Scaff0730536_1,NCLDV1197,Chitovirales,PX_01,PX_01,Poxviridae
NM_farmland_Scaff1048622_1,NCLDV1198,Pandoravirales,,,
NM_farmland_Scaff1074783_1,NCLDV1199,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_farmland_Scaff1297175_1,NCLDV1200,Pimascovirales,PM_06,,
NM_farmland_Scaff1458325_1,NCLDV1201,Pandoravirales,,,
NM_farmland_Scaff1802044_1,NCLDV1202,Pimascovirales,PM_06,,
NM_farmland_Scaff2008324_13,NCLDV1203,Pandoravirales,,,
NM_farmland_Scaff2373040_1,NCLDV1204,Pimascovirales,PM_06,,
NM_farmland_Scaff2455530_1,NCLDV1205,Pandoravirales,PV_03,,
NM_farmland_Scaff2826157_1,NCLDV1206,Pimascovirales,PM_03,,
NM_farmland_Scaff2937444_1,NCLDV1207,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_farmland_Scaff3085726_1,NCLDV1208,Pandoravirales,,,
NM_farmland_Scaff3147061_1,NCLDV1209,Pimascovirales,PM_06,,
NM_farmland_Scaff3361989_1,NCLDV1210,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_farmland_Scaff3379426_1,NCLDV1211,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_farmland_Scaff4462904_1,NCLDV1212,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_farmland_Scaff4474576_2,NCLDV1213,Pandoravirales,,,
NM_farmland_Scaff4654525_1,NCLDV1214,Pandoravirales,,,
NM_farmland_Scaff5075341_1,NCLDV1215,Pandoravirales,PV_03,,
NM_farmland_Scaff5166491_1,NCLDV1216,Pimascovirales,PM_06,,
NM_farmland_Scaff5243411_2,NCLDV1217,Pandoravirales,,,
NM_farmland_Scaff5918774_1,NCLDV1218,Pandoravirales,,,
NM_farmland_Scaff6280205_9,NCLDV1219,Pandoravirales,,,
NM_farmland_Scaff6752600_1,NCLDV1220,Pandoravirales,,,
NM_farmland_Scaff6989799_1,NCLDV1221,Pimascovirales,PM_05,PM_05,Marseilleviridae
NM_farmland_Scaff7037758_1,NCLDV1222,Pandoravirales,,,
NM_farmland_Scaff7532743_1,NCLDV1223,Pandoravirales,,,
NM_farmland_Scaff7840239_1,NCLDV1224,Pandoravirales,,,
NM_farmland_Scaff7937997_2,NCLDV1225,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_forest_Scaff0204260_1,NCLDV1226,Pimascovirales,,,
NM_forest_Scaff0525418_1,NCLDV1227,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_forest_Scaff0816148_1,NCLDV1228,Pandoravirales,,,
NM_forest_Scaff0847333_1,NCLDV1229,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_forest_Scaff0949956_1,NCLDV1230,Pandoravirales,,,
NM_forest_Scaff1521267_1,NCLDV1231,Pandoravirales,,,
NM_forest_Scaff1609472_2,NCLDV1232,Pandoravirales,,,
NM_forest_Scaff1757799_1,NCLDV1233,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_forest_Scaff2645667_1,NCLDV1234,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_forest_Scaff2956701_1,NCLDV1235,Pandoravirales,,,
NM_forest_Scaff3983620_1,NCLDV1236,Pandoravirales,,,
NM_forest_Scaff4172814_1,NCLDV1237,Pimascovirales,PM_07,PM_07,Pithoviridae
NM_forest_Scaff4481810_1,NCLDV1238,Pimascovirales,PM_02,PM_02,Iridoviridae
NM_forest_Scaff4680071_1,NCLDV1239,Asfuvirales,AF_01,AF_01,Asfarviridae
NM_forest_Scaff5060545_1,NCLDV1240,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff00035097_4,NCLDV1241,Pandoravirales,,,
NM_gr_Scaff00521037_1,NCLDV1242,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff01216011_1,NCLDV1243,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff01263783_4,NCLDV1244,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff01348206_6,NCLDV1245,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff02259134_1,NCLDV1246,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff02281595_2,NCLDV1247,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff03418653_8,NCLDV1248,Pandoravirales,,,
NM_gr_Scaff03854333_1,NCLDV1249,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff04409292_1,NCLDV1250,Imitervirales,,,
NM_gr_Scaff04462038_1,NCLDV1251,Pandoravirales,,,
NM_gr_Scaff04469443_1,NCLDV1252,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff04786750_1,NCLDV1253,Pandoravirales,,,
NM_gr_Scaff05668765_1,NCLDV1254,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff06016324_1,NCLDV1255,Pandoravirales,,,
NM_gr_Scaff06028269_11,NCLDV1256,Pandoravirales,,,
NM_gr_Scaff06297058_2,NCLDV1257,Pandoravirales,,,
NM_gr_Scaff06727735_17,NCLDV1258,Pandoravirales,,,
NM_gr_Scaff07029192_2,NCLDV1259,Pandoravirales,,,
NM_gr_Scaff07996580_1,NCLDV1260,Chitovirales,,,
NM_gr_Scaff08068855_1,NCLDV1261,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff08254792_4,NCLDV1262,Asfuvirales,AF_01,AF_01,Asfarviridae
NM_gr_Scaff08845099_1,NCLDV1263,Pandoravirales,,,
NM_gr_Scaff08923783_1,NCLDV1264,Pandoravirales,,,
NM_gr_Scaff08958711_1,NCLDV1265,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff08961060_2,NCLDV1266,Algavirales,AG_02,AG_02,Phycodnaviridae
NM_gr_Scaff09574705_1,NCLDV1267,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff09610630_1,NCLDV1268,Asfuvirales,AF_01,AF_01,Asfarviridae
NM_gr_Scaff09979727_1,NCLDV1269,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff10194591_1,NCLDV1270,Pandoravirales,,,
NM_gr_Scaff11074163_7,NCLDV1271,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff11427094_1,NCLDV1272,Pimascovirales,,,
NM_gr_Scaff11821325_1,NCLDV1273,Pandoravirales,,,
NM_gr_Scaff12306175_1,NCLDV1274,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff12776987_1,NCLDV1275,Imitervirales,IM_16,IM_16,Mimiviridae
NM_gr_Scaff13093308_1,NCLDV1276,Pandoravirales,PV_04,PV_04,Pandoraviridae
NM_gr_Scaff13359593_1,NCLDV1277,Pandoravirales,,,
NM_gr_Scaff13669756_1,NCLDV1278,Algavirales,AG_04,,
NM_tailings_Scaff295410_1,NCLDV1279,Pimascovirales,PM_02,PM_02,Iridoviridae
NM_tailings_Scaff600644_2,NCLDV1280,Asfuvirales,AF_01,AF_01,Asfarviridae
QH_Go_Scaff0363919_1,NCLDV1281,Asfuvirales,AF_01,AF_01,Asfarviridae
QH_Go_Scaff0399724_1,NCLDV1282,Asfuvirales,AF_01,AF_01,Asfarviridae
QH_Go_Scaff0496325_1,NCLDV1283,Pandoravirales,,,
QH_Go_Scaff1102304_1,NCLDV1284,Pandoravirales,,,
QH_Go_Scaff1612938_1,NCLDV1285,Pandoravirales,,,
QH_Go_Scaff1691530_1,NCLDV1286,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_Go_Scaff1984579_1,NCLDV1287,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_Go_Scaff2099728_1,NCLDV1288,Pimascovirales,PM_02,PM_02,Iridoviridae
QH_Go_Scaff3442485_1,NCLDV1289,Pandoravirales,,,
QH_Gr_Scaff0260424_1,NCLDV1290,Chitovirales,,,
QH_Gr_Scaff0304716_4,NCLDV1291,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_Gr_Scaff1333329_1,NCLDV1292,Imitervirales,IM_16,IM_16,Mimiviridae
QH_Gr_Scaff1806275_1,NCLDV1293,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_Gr_Scaff2141678_1,NCLDV1294,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_Gr_Scaff2177649_1,NCLDV1295,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_Gr_Scaff2408577_1,NCLDV1296,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_Gr_Scaff2561956_3,NCLDV1297,Pandoravirales,,,
QH_Gr_Scaff2608883_1,NCLDV1298,Pandoravirales,,,
QH_tailings_Scaff0083436_3,NCLDV1299,Pimascovirales,PM_08,,
QH_tailings_Scaff0224242_2,NCLDV1300,Pimascovirales,PM_07,PM_07,Pithoviridae
QH_tailings_Scaff0255105_1,NCLDV1301,Pandoravirales,,,
QH_tailings_Scaff0570653_1,NCLDV1302,Pandoravirales,,,
QH_tailings_Scaff0634793_1,NCLDV1303,Pandoravirales,,,
QH_tailings_Scaff0723620_1,NCLDV1304,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_tailings_Scaff0886862_1,NCLDV1305,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_tailings_Scaff0971915_273,NCLDV1306,Chitovirales,,,
QH_tailings_Scaff1074976_1,NCLDV1307,Pandoravirales,PV_03,,
QH_tailings_Scaff1119240_1,NCLDV1308,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_tailings_Scaff1185827_1,NCLDV1309,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_tailings_Scaff1188261_6,NCLDV1310,Pimascovirales,,,
QH_tailings_Scaff1223470_12,NCLDV1311,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_tailings_Scaff1309864_1,NCLDV1312,Pandoravirales,PV_04,PV_04,Pandoraviridae
QH_tailings_Scaff1428083_1,NCLDV1313,Pandoravirales,,,
QH_tailings_Scaff1442682_1,NCLDV1314,Asfuvirales,AF_01,AF_01,Asfarviridae
QH_tailings_Scaff1479552_1,NCLDV1315,Pimascovirales,PM_07,PM_07,Pithoviridae
QH_tailings_Scaff1752167_1,NCLDV1316,Pimascovirales,PM_05,PM_05,Marseilleviridae
QH_tailings_Scaff1784030_1,NCLDV1317,Pandoravirales,,,
SC_Gr_Scaff0033092_1,NCLDV1318,Pimascovirales,PM_07,PM_07,Pithoviridae
SC_Gr_Scaff0103751_1,NCLDV1319,Pandoravirales,PV_04,PV_04,Pandoraviridae
SC_Gr_Scaff0213493_1,NCLDV1320,Pandoravirales,,,
SC_Gr_Scaff0352852_1,NCLDV1321,Pandoravirales,,,
SC_Gr_Scaff0530791_1,NCLDV1322,Chitovirales,PX_01,PX_01,Poxviridae
SC_Gr_Scaff1214372_1,NCLDV1323,Imitervirales,IM_16,IM_16,Mimiviridae
SC_Gr_Scaff1284353_1,NCLDV1324,Pandoravirales,PV_04,PV_04,Pandoraviridae
SC_Gr_Scaff1458150_4,NCLDV1325,Imitervirales,IM_16,IM_16,Mimiviridae
SC_Gr_Scaff1721811_1,NCLDV1326,Pandoravirales,PV_04,PV_04,Pandoraviridae
SC_Gr_Scaff1823328_2,NCLDV1327,Imitervirales,IM_16,IM_16,Mimiviridae
SC_Gr_Scaff1877312_1,NCLDV1328,Pandoravirales,,,
SC_Gr_Scaff1895593_2,NCLDV1329,Pandoravirales,,,
SC_Gr_Scaff2355018_1,NCLDV1330,Pandoravirales,PV_04,PV_04,Pandoraviridae
SC_Gr_Scaff2511780_1,NCLDV1331,Pandoravirales,PV_04,PV_04,Pandoraviridae
SC_Gr_Scaff2516871_1,NCLDV1332,Imitervirales,IM_16,IM_16,Mimiviridae
SC_Gr_Scaff2546283_1,NCLDV1333,Pandoravirales,,,
SC_Gr_Scaff2555252_1,NCLDV1334,Pimascovirales,,,
SC_Gr_Scaff3228165_1,NCLDV1335,Pandoravirales,PV_04,PV_04,Pandoraviridae
SC_Gr_Scaff3792314_1,NCLDV1336,Pandoravirales,,,
SC_Gr_Scaff3888450_1,NCLDV1337,Pandoravirales,,,
SC_Gr_Scaff4085695_1,NCLDV1338,Pandoravirales,PV_04,PV_04,Pandoraviridae
SC_Gr_Scaff4229306_1,NCLDV1339,Pandoravirales,PV_04,PV_04,Pandoraviridae
SC_Gr_Scaff4580200_1,NCLDV1340,Pandoravirales,PV_04,PV_04,Pandoraviridae
SC_Gr_Scaff4607699_1,NCLDV1341,Pandoravirales,,,
SC_Gr_Scaff4753505_1,NCLDV1342,Chitovirales,PX_01,PX_01,Poxviridae
SC_Gr_Scaff4814493_1,NCLDV1343,Pandoravirales,,,
SC_Gr_Scaff5319044_1,NCLDV1344,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_D_Scaff0035080_2,NCLDV1345,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_D_Scaff0422136_1,NCLDV1346,Pimascovirales,PM_07,PM_07,Pithoviridae
XJ_D_Scaff1052212_1,NCLDV1347,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_D_Scaff1238053_1,NCLDV1348,Pimascovirales,PM_07,PM_07,Pithoviridae
XJ_D_Scaff3241236_1,NCLDV1349,Pimascovirales,PM_07,PM_07,Pithoviridae
XJ_D_Scaff3602575_1,NCLDV1350,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_D_Scaff3845539_1,NCLDV1351,Pandoravirales,,,
XJ_D_Scaff4006386_1,NCLDV1352,Imitervirales,,,
XJ_D_Scaff4192666_1,NCLDV1353,Chitovirales,,,
XJ_D_Scaff5171920_1,NCLDV1354,Pandoravirales,,,
XJ_D_Scaff6029982_1,NCLDV1355,Pandoravirales,,,
XJ_D_Scaff6110296_1,NCLDV1356,Pandoravirales,,,
XJ_D_Scaff6127492_1,NCLDV1357,Pimascovirales,PM_07,PM_07,Pithoviridae
XJ_D_Scaff6129112_1,NCLDV1358,Pandoravirales,,,
XJ_D_Scaff6359061_1,NCLDV1359,Imitervirales,,,
XJ_D_Scaff6414781_1,NCLDV1360,Pandoravirales,,,
XJ_D_Scaff6778907_1,NCLDV1361,Pandoravirales,,,
XJ_D_Scaff6964980_1,NCLDV1362,Pandoravirales,,,
XJ_D_Scaff7141435_1,NCLDV1363,Pandoravirales,,,
XJ_D_Scaff7986835_1,NCLDV1364,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Go_Scaff0004207_1,NCLDV1365,Pandoravirales,,,
XJ_Go_Scaff0205053_1,NCLDV1366,Pandoravirales,,,
XJ_Go_Scaff1468430_1,NCLDV1367,Pandoravirales,,,
XJ_Go_Scaff1627722_2,NCLDV1368,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Go_Scaff2103517_1,NCLDV1369,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Go_Scaff2304538_1,NCLDV1370,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Go_Scaff2858271_1,NCLDV1371,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Go_Scaff3272708_1,NCLDV1372,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Go_Scaff3285880_1,NCLDV1373,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Go_Scaff4048249_1,NCLDV1374,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Go_Scaff4058045_1,NCLDV1375,Pimascovirales,PM_02,PM_02,Iridoviridae
XJ_Go_Scaff4264723_1,NCLDV1376,Pandoravirales,,,
XJ_Go_Scaff4492986_1,NCLDV1377,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Go_Scaff5707394_1,NCLDV1378,Pandoravirales,PV_03,,
XJ_Gr_Scaff0418467_1,NCLDV1379,Pandoravirales,,,
XJ_Gr_Scaff0962413_6,NCLDV1380,Pandoravirales,,,
XJ_Gr_Scaff1110120_2,NCLDV1381,Pandoravirales,,,
XJ_Gr_Scaff1206134_1,NCLDV1382,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff1235021_1,NCLDV1383,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff1487519_2,NCLDV1384,Pandoravirales,,,
XJ_Gr_Scaff2268825_1,NCLDV1385,Chitovirales,,,
XJ_Gr_Scaff2694238_1,NCLDV1386,Pandoravirales,,,
XJ_Gr_Scaff2761287_1,NCLDV1387,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff3101185_2,NCLDV1388,Pandoravirales,,,
XJ_Gr_Scaff3275670_2,NCLDV1389,Chitovirales,,,
XJ_Gr_Scaff3497640_1,NCLDV1390,Chitovirales,PX_01,PX_01,Poxviridae
XJ_Gr_Scaff3755222_1,NCLDV1391,Pandoravirales,,,
XJ_Gr_Scaff4336671_1,NCLDV1392,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff4445853_1,NCLDV1393,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff4848227_2,NCLDV1394,Pandoravirales,,,
XJ_Gr_Scaff5444020_3,NCLDV1395,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff5545515_1,NCLDV1396,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff6069490_1,NCLDV1397,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff6094915_1,NCLDV1398,Pandoravirales,PV_03,,
XJ_Gr_Scaff6209067_1,NCLDV1399,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff6346254_37,NCLDV1400,Pandoravirales,,,
XJ_Gr_Scaff6359193_1,NCLDV1401,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff6433565_1,NCLDV1402,Pandoravirales,,,
XJ_Gr_Scaff6974458_2,NCLDV1403,Pandoravirales,,,
XJ_Gr_Scaff7199386_1,NCLDV1404,Pandoravirales,,,
XJ_Gr_Scaff7821527_1,NCLDV1405,Pandoravirales,,,
XJ_Gr_Scaff7838747_1,NCLDV1406,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_Gr_Scaff7883007_1,NCLDV1407,Pandoravirales,,,
XJ_tailings_Scaff00561491_1,NCLDV1408,Asfuvirales,AF_01,AF_01,Asfarviridae
XJ_tailings_Scaff01278312_1,NCLDV1409,Pandoravirales,,,
XJ_tailings_Scaff01307885_1,NCLDV1410,Imitervirales,IM_02,,
XJ_tailings_Scaff01511960_1,NCLDV1411,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_tailings_Scaff01588489_1,NCLDV1412,Pandoravirales,,,
XJ_tailings_Scaff01747290_1,NCLDV1413,Chitovirales,,,
XJ_tailings_Scaff01860526_1,NCLDV1414,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_tailings_Scaff02082684_2,NCLDV1415,Pandoravirales,,,
XJ_tailings_Scaff02582434_1,NCLDV1416,Pandoravirales,PV_04,PV_04,Pandoraviridae
XJ_tailings_Scaff02710163_1,NCLDV1417,Pandoravirales,,,
XJ_tailings_Scaff02940333_3,NCLDV1418,Pandoravirales,,,
XJ_tailings_Scaff03104639_1,NCLDV1419,Imitervirales,IM_12,,
XJ_tailings_Scaff03283294_1,NCLDV1420,Pandoravirales,,,
XJ_tailings_Scaff03821543_1,NCLDV1421,Pandoravirales,,,
